id,mintime
1,71387
2,69326
3,69752
4,88956
5,89067
6,71392
7,70772
8,78977
9,78217
10,78053
11,77985
12,78084
13,78530
14,78679
15,78486
16,78507
17,89563
18,69402
19,68812
20,69028
21,70977
22,69448
23,69336
24,69333
25,69080
26,69121
27,69327
28,69064
29,69172
30,69270
31,69587
32,69444
33,69461
34,69832
35,69845
36,67199
37,69547
38,69348
39,69775
40,78945
41,78841
42,78625
43,70245
44,69677
45,69395
46,69697
47,69442
48,69354
49,69452
50,69584
51,68575
52,72569
53,78857
54,78753
55,78625
56,78765
57,78790
58,72627
59,72862
60,76136
61,76306
62,76189
63,70104
64,69469
65,69420
66,66705
67,69406
68,69385
69,69412
70,69558
71,87161
72,86737
73,86095
74,68817
75,68890
76,66375
77,69264
78,78433
79,78597
80,69984
81,70014
82,77366
83,77382
84,77484
85,77647
86,77251
87,69416
88,69654
89,69645
90,69819
91,67078
92,77203
93,74342
94,74705
95,78849
96,77714
97,78672
98,78922
99,76026
100,74050
101,74290
102,74444
103,69601
104,70590
105,70776
106,79871
107,84087
108,69228
109,68084
110,68255
111,66810
112,74552
113,69298
114,69584
115,69805
116,67058
117,69883
118,69627
119,69878
120,69940
121,70034
122,70081
123,69817
124,69544
125,69543
126,67608
127,69710
128,69511
129,69785
130,69968
131,78890
132,69850
133,69486
134,79234
135,79047
136,76457
137,69387
138,69384
139,69000
140,69145
141,66797
142,69206
143,69181
144,78888
145,78969
146,78721
147,78854
148,79008
149,78621
150,77527
151,74606
152,68022
153,67680
154,67739
155,67708
156,69915
157,78977
158,79068
159,77687
160,77497
161,76440
162,74930
163,74621
164,75158
165,74588
166,74560
167,73526
168,70521
169,78731
170,78971
171,77632
172,77733
173,72887
174,70114
175,69741
176,67442
177,69708
178,69707
179,69502
180,69539
181,68398
182,69569
183,69951
184,69978
185,69775
186,66343
187,70226
188,76767
189,76030
190,75749
191,76137
192,76145
193,69460
194,69427
195,69423
196,66587
197,69548
198,69414
199,69557
200,78832
201,78723
202,78683
203,78922
204,79192
205,78996
206,69804
207,69867
208,69810
209,69787
210,69785
211,69769
212,69982
213,78870
214,79090
215,69911
216,67627
217,72538
218,72296
219,72172
220,72211
221,68527
222,72039
223,72092
224,72124
225,72209
226,76245
227,77253
228,77244
229,74229
230,72276
231,68779
232,69867
233,70320
234,72167
235,69659
236,69735
237,69836
238,69651
239,69861
240,69670
241,67192
242,70136
243,77856
244,79304
245,78844
246,79121
247,79147
248,76679
249,77259
250,77235
251,69225
252,69426
253,69648
254,69443
255,69357
256,67140
257,77115
258,77146
259,72294
260,72294
261,69313
262,72340
263,72256
264,72402
265,79672
266,77387
267,69716
268,69513
269,69592
270,69862
271,66658
272,69420
273,69763
274,90361
275,86439
276,69261
277,69665
278,90257
279,86584
280,86712
281,70266
282,69394
283,69659
284,69739
285,69837
286,66842
287,72298
288,72460
289,72315
290,72262
291,68965
292,72188
293,72309
294,77630
295,77542
296,90148
297,86777
298,86616
299,86831
300,86767
301,87009
302,70194
303,69351
304,67796
305,67932
306,65958
307,67715
308,78187
309,78811
310,67940
311,64790
312,67865
313,67893
314,68107
315,78685
316,67953
317,67858
318,67981
319,74366
320,78848
321,68404
322,68203
323,69360
324,74019
325,74200
326,78239
327,68283
328,68046
329,68130
330,68194
331,68139
332,68707
333,74803
334,75573
335,78554
336,70405
337,73325
338,68101
339,67411
340,77763
341,77813
342,76832
343,74838
344,69619
345,69260
346,74589
347,74630
348,73877
349,69289
350,69237
351,70005
352,69662
353,69412
354,69348
355,69840
356,75561
357,75808
358,76204
359,69967
360,69347
361,69538
362,67942
363,87375
364,86748
365,70167
366,66500
367,67731
368,69515
369,70119
370,70318
371,67389
372,70015
373,70005
374,69861
375,69947
376,67930
377,70243
378,70199
379,70083
380,70370
381,68031
382,70388
383,70410
384,70431
385,70351
386,69991
387,83237
388,67743
389,67266
390,67094
391,77101
392,74323
393,74390
394,75147
395,81236
396,80007
