id,mintime
1,1014
2,1012
3,1014
4,1008
5,884
6,875
7,895
8,1017
9,1017
10,1007
11,1014
12,1000
13,992
14,999
15,1008
16,975
17,1003
18,999
19,986
20,986
21,858
22,878
23,1018
24,1008
25,1013
26,1011
27,997
28,1011
29,1018
30,1000
31,1025
32,1031
33,979
34,1024
35,300
36,295
37,312
38,305
39,301
40,297
41,301
42,294
43,301
44,301
45,308
46,308
47,306
48,302
49,304
50,308
51,307
52,307
53,306
54,304
55,308
56,306
57,305
58,302
59,298
60,301
61,297
62,296
63,281
64,298
65,298
66,298
67,298
68,292
69,297
70,288
71,287
72,289
73,295
74,301
75,301
76,299
77,299
78,299
79,301
80,301
81,299
82,299
83,301
84,300
85,301
86,300
87,301
88,302
89,303
90,302
91,302
92,300
93,301
94,297
95,297
96,297
97,301
98,300
99,267
100,290
101,291
102,290
103,292
104,285
105,291
106,290
107,291
108,289
109,289
110,290
111,278
112,291
113,288
114,291
115,291
116,288
117,289
118,287
119,287
120,292
121,290
122,287
123,291
124,287
125,288
126,288
127,286
128,288
129,288
130,286
131,289
132,287
133,289
134,288
135,288
136,287
137,289
138,287
139,288
140,292
141,291
142,291
143,291
144,293
145,293
146,292
147,291
148,292
149,292
150,292
151,291
152,292
153,292
154,291
155,292
156,293
157,292
158,292
159,293
160,291
161,291
162,292
163,286
164,288
165,287
166,289
167,287
168,287
169,280
170,280
171,279
172,279
173,280
174,278
175,279
176,279
177,278
178,280
179,279
180,246
181,279
182,280
183,280
184,279
185,280
186,280
187,277
188,279
189,280
190,279
191,280
192,280
193,278
194,280
195,279
196,279
197,279
198,280
199,280
200,280
201,279
202,280
203,280
204,279
205,278
206,278
207,280
208,278
209,280
210,279
211,278
212,279
213,279
214,281
215,278
216,275
217,273
218,273
219,273
220,274
221,273
222,273
223,273
224,274
225,273
226,273
227,272
228,241
229,273
230,273
231,273
232,273
233,274
234,273
235,272
236,236
237,235
238,271
239,237
240,236
241,236
242,262
243,263
244,263
245,264
246,263
247,264
248,262
249,257
250,264
251,263
252,258
253,265
254,263
255,261
256,263
257,262
258,263
259,263
260,262
261,261
262,263
263,265
264,263
265,264
266,263
267,263
268,262
269,263
270,263
271,262
272,262
273,262
274,263
275,262
276,263
277,266
278,264
279,266
280,264
281,265
282,264
283,264
284,263
285,263
286,263
287,264
288,263
289,264
290,263
291,262
292,265
293,263
294,263
295,262
296,261
297,265
298,263
299,263
300,262
301,263
302,264
303,263
304,262
305,263
306,263
307,264
308,264
309,264
310,264
311,259
312,260
313,263
314,264
315,264
316,263
317,264
318,263
319,257
320,258
321,256
322,256
323,256
324,254
325,256
326,256
327,255
328,255
329,257
330,255
331,257
332,250
333,249
334,262
335,262
336,265
337,265
338,256
339,255
340,254
341,253
342,250
343,254
344,250
345,255
346,255
347,254
348,251
349,252
350,221
351,249
352,255
353,256
354,250
355,255
356,250
357,256
358,256
359,225
360,229
361,253
362,251
363,252
364,250
365,251
366,251
367,210
368,252
369,253
370,250
371,258
372,250
373,254
374,256
375,285
376,284
377,257
378,254
379,252
380,253
381,252
382,250
383,264
384,265
385,257
386,257
387,257
388,255
389,255
390,256
391,256
392,256
393,289
394,288
395,289
396,257
397,256
398,258
399,288
400,287
401,288
402,255
403,256
404,257
405,256
406,257
407,254
408,223
409,253
410,253
411,254
412,253
413,223
414,254
415,254
416,223
417,253
418,253
419,254
420,254
421,254
422,253
423,253
424,254
425,253
426,254
427,254
428,253
429,254
430,254
431,255
432,251
433,252
434,252
435,252
436,253
437,253
438,251
439,252
440,252
441,255
442,255
443,253
444,253
445,283
446,254
447,253
448,254
449,251
450,253
451,254
452,254
453,254
454,223
455,253
456,253
457,255
458,254
459,221
460,255
461,223
462,220
463,254
464,257
465,255
466,255
467,220
468,221
469,255
470,257
471,255
472,221
473,256
474,221
475,254
476,254
477,220
478,221
479,220
480,220
481,220
482,220
483,255
484,258
485,257
486,261
487,258
488,258
489,257
490,286
491,285
492,259
493,259
494,256
495,284
496,285
497,286
498,256
499,285
500,285
501,285
502,255
503,287
504,258
505,285
506,286
507,255
508,255
509,254
510,255
511,255
512,254
513,255
514,255
515,254
516,255
517,255
518,255
519,255
520,255
521,255
522,255
523,255
524,254
525,255
526,254
527,254
528,255
529,255
530,255
531,256
532,254
533,256
534,256
535,255
536,256
537,257
538,258
539,257
540,257
541,257
542,256
543,257
544,256
545,256
546,256
547,256
548,257
549,256
550,256
551,257
552,256
553,257
554,256
555,257
556,256
557,256
558,256
559,256
560,257
561,241
562,254
563,254
564,252
565,249
566,254
567,256
568,255
569,255
570,255
571,255
572,256
573,255
574,255
575,254
576,254
577,255
578,256
579,255
580,257
581,256
582,253
583,257
584,255
585,256
586,253
587,255
588,255
589,255
590,255
591,255
592,255
593,255
594,255
595,256
596,256
597,255
598,255
599,255
600,255
601,255
602,255
603,255
604,255
605,255
606,255
607,255
608,256
609,256
610,255
611,254
612,255
613,257
614,254
615,256
616,256
617,257
618,256
619,255
620,247
621,247
622,246
623,247
624,281
625,247
626,246
627,247
628,248
629,247
630,246
631,247
632,246
633,246
634,247
635,248
636,247
637,246
638,247
639,247
640,248
641,253
642,217
643,247
644,216
645,247
646,247
647,217
648,216
649,216
650,246
651,252
652,252
653,256
654,255
655,251
656,233
657,255
658,257
659,233
660,246
661,247
662,248
663,247
664,264
665,247
666,246
667,243
668,255
669,253
670,257
671,257
672,250
673,246
674,246
675,246
676,246
677,245
678,246
679,245
680,246
681,246
682,217
683,247
684,247
685,247
686,249
687,248
688,250
689,248
690,256
691,258
692,260
693,253
694,255
695,245
696,244
697,246
698,278
699,277
700,245
701,247
702,246
703,246
704,247
705,247
706,246
707,247
708,245
709,246
710,250
711,245
712,245
713,247
714,246
715,247
716,247
717,246
718,247
719,247
720,247
721,246
722,246
723,247
724,246
725,247
726,247
727,247
728,247
729,246
730,246
731,247
732,249
733,246
734,249
735,247
736,247
737,246
738,247
739,247
740,247
741,247
742,247
743,246
744,247
745,246
746,247
747,246
748,247
749,248
750,247
751,247
752,247
753,246
754,247
755,247
756,247
757,247
758,247
759,248
760,247
761,246
762,247
763,260
764,247
765,246
766,245
767,246
768,247
769,246
770,246
771,247
772,245
773,247
774,246
775,247
776,246
777,246
778,246
779,245
780,246
781,245
782,246
783,247
784,246
785,245
786,247
787,246
788,247
789,248
790,246
791,244
792,244
793,247
794,244
795,247
796,247
797,244
798,247
799,249
800,246
801,246
802,246
803,243
804,245
805,244
806,247
807,246
808,246
809,243
810,244
811,245
812,246
813,244
814,244
815,245
816,244
817,245
818,247
819,247
820,247
821,244
822,245
823,245
824,246
825,246
826,246
827,244
828,246
829,246
830,246
831,246
832,247
833,247
