id,mintime
1,67421
2,68126
3,87485
4,87503
5,84684
6,83047
7,84791
8,69128
9,67900
10,68007
11,68339
12,76393
13,74043
14,69244
15,76121
16,72458
17,74749
18,73930
19,74428
20,74044
21,73981
22,74332
23,74136
24,73978
25,73908
26,74117
27,74066
28,69378
29,68909
30,68937
31,78648
32,78560
33,78257
34,70513
35,69207
36,66868
37,73496
38,72343
39,78200
40,78616
41,69187
42,68938
43,68947
44,76954
45,79706
46,84115
47,69227
48,69077
49,68944
50,69084
51,66139
52,69114
53,69165
54,69017
55,68971
56,84440
57,84289
58,79302
59,79335
60,74352
61,74248
62,74389
63,74375
64,74153
65,74077
66,73796
67,73793
68,74142
69,74176
70,74737
71,70880
72,78273
73,78659
74,78459
75,78727
76,78153
77,78182
78,78256
79,78150
80,77814
81,76154
82,76015
83,72844
84,76020
85,74746
86,74603
87,75958
88,76182
89,76099
90,75731
91,72523
92,74563
93,74692
94,74910
95,74718
96,71650
97,83639
98,76227
99,76293
100,86177
101,83645
102,76095
103,76055
104,76038
105,75924
106,75962
107,75586
108,75086
109,78651
110,78584
111,78804
112,78568
113,78919
114,69366
115,68966
116,66534
117,68498
118,68605
119,68606
120,68554
121,68425
122,89475
123,89740
124,84985
125,75726
126,69039
127,78614
128,78547
129,68996
130,68590
131,65614
132,68686
133,68703
134,69020
135,69056
136,77087
137,69623
138,73619
139,79063
140,88132
141,88139
142,83302
143,78306
144,78136
145,77881
146,74480
147,78018
148,78018
149,74365
150,75467
151,75534
152,75824
153,76029
154,75936
155,70278
156,71795
157,75804
158,75674
159,69547
160,79593
161,92669
162,86322
163,86342
164,89713
165,87406
166,74808
167,74283
168,74530
169,74732
170,70100
171,67137
172,69722
173,69807
174,69699
175,69654
176,76442
177,76211
178,76355
179,73735
180,69337
181,66083
182,67910
183,68312
184,67685
185,67854
186,64533
187,74749
188,74544
189,74440
190,74425
191,73099
192,74508
193,73690
194,69701
195,69304
196,67744
197,70397
198,70269
199,70163
200,70230
201,87843
