id,mintime
1,4633
2,7934
3,7716
4,7757
5,7699
6,7935
7,7954
8,7917
9,7913
10,7906
11,7941
12,7877
13,7984
14,7949
15,7939
16,7879
17,7897
18,7675
19,7736
20,7698
21,7723
22,7712
23,7751
24,7762
25,7665
26,7682
27,7688
28,7739
29,7645
30,7710
31,7684
32,7694
33,7724
34,7789
35,7709
36,7702
37,7750
38,7730
39,7696
40,7692
41,7754
42,7690
43,7737
44,7750
45,7737
46,7750
47,7742
48,7720
49,7728
50,7767
51,7738
52,7732
53,6339
54,7739
55,7763
56,7733
57,7764
58,7760
59,1170
60,7765
61,7786
62,7719
63,7716
64,7727
65,7774
66,7714
67,7743
68,7738
69,7754
70,7698
71,7717
72,7745
73,7694
74,1242
75,7619
76,7687
77,7690
78,7727
79,7934
80,7808
81,7690
82,7709
83,7759
84,7721
85,7780
86,7688
87,7661
88,7710
89,7718
90,7463
91,7667
92,7746
93,7739
94,1276
95,7666
96,7726
97,1213
98,7735
99,7690
100,7689
101,7666
102,6508
103,7728
104,7775
105,7730
106,7830
107,7686
108,7717
109,7709
110,7712
111,7742
112,7747
113,7731
114,7716
115,7703
116,7724
117,5998
118,7702
119,7738
120,7748
121,7742
122,7774
123,7717
124,1603
125,7792
126,7716
127,7783
128,7796
129,7814
130,7794
131,7746
132,7751
133,7695
134,7737
135,7727
136,7690
137,7692
138,7739
139,7715
140,7764
141,7755
142,7729
143,7732
144,7764
145,7746
146,7697
147,7721
148,7662
149,7691
150,7745
151,7715
152,7753
153,7684
154,7686
155,7762
156,7724
157,7668
158,7730
159,7697
160,7718
161,7713
162,7687
163,7700
164,7732
165,7719
166,7696
167,7790
168,7704
169,7766
170,7754
171,7729
172,7733
173,7718
174,7720
175,7707
176,7646
177,7706
178,7678
179,7640
180,7673
181,7653
182,7588
183,7664
184,7663
185,7688
186,7697
187,7671
188,7685
189,7733
190,7702
191,7697
192,7686
193,7720
194,7697
195,7731
196,7708
197,7712
198,7747
199,7675
200,7703
201,7695
202,7723
203,7713
204,7685
205,7690
206,7736
207,7740
208,7763
209,7692
210,7706
211,5879
212,7693
213,7697
214,7724
215,7656
216,6595
217,7671
218,7699
219,7689
220,7656
221,7726
222,7703
223,7441
224,7669
225,7657
226,7749
227,7736
228,7679
229,7669
230,7767
231,1716
232,7651
233,7669
234,7703
235,7675
236,7683
237,7641
238,7697
239,7687
240,7645
241,7689
242,7666
243,7966
244,7690
245,7680
246,7620
247,7970
248,7693
249,7700
250,7729
251,7759
252,1234
253,7711
254,7747
255,7715
256,7775
257,7698
258,7767
259,7772
260,7737
261,7731
262,7748
263,7736
264,7755
265,7683
266,7501
267,7649
268,1198
269,7695
270,7711
271,7644
272,7726
273,7704
274,7715
275,7695
276,7718
277,7721
278,7706
279,7725
280,7764
281,7716
282,7737
283,7747
284,7682
285,2227
286,7728
287,7772
288,7750
289,7755
290,7799
291,7746
292,7792
293,7774
294,7783
295,7686
296,7686
297,7706
298,7727
299,7723
300,7702
301,7732
302,7775
303,7785
304,7799
305,7726
306,7731
307,7710
308,7804
309,7781
310,7738
311,7337
312,7789
313,7727
314,7752
315,7771
316,7758
317,7707
318,7720
319,7783
320,7733
321,7700
322,7752
323,7750
324,7718
325,7698
326,7692
327,7734
328,7797
329,1245
330,7726
331,7739
332,7714
333,7663
334,7680
335,183
336,1044
337,1036
338,1036
339,1035
340,7682
341,7704
342,7720
343,7679
344,7707
345,7731
346,7659
347,7678
348,7673
349,7713
350,7721
351,7756
352,7695
353,7729
354,3611
355,7715
356,7749
357,7686
358,7727
359,7672
360,7717
361,7733
362,7662
363,7737
364,7819
365,8028
366,7822
367,7697
368,7767
369,7729
370,7702
371,7687
372,7740
373,7700
374,7686
375,1625
376,7785
377,7798
378,7778
379,7761
380,7695
381,7807
382,7780
383,7777
384,6559
385,7809
386,7785
387,7818
388,7829
389,7816
390,7794
391,7778
392,7829
393,7738
394,7789
395,7779
396,7726
397,7756
398,7777
399,7772
400,7798
401,7808
402,7825
403,7793
404,7826
405,7787
406,7744
407,7720
408,1244
409,7694
410,7698
411,7706
412,7651
413,7692
414,7727
415,7741
416,7720
417,7710
418,7710
419,7699
420,7583
421,7632
422,7715
423,7688
424,7751
425,7642
426,7790
427,7733
428,1260
429,7674
430,1252
431,7727
432,7728
433,7712
434,7695
435,7686
436,7710
437,7685
438,1052
439,1065
440,1031
441,1036
442,1033
443,1032
444,1034
445,1039
446,1036
447,7702
448,7676
449,7742
450,7696
451,7655
452,7701
453,1096
454,1018
455,1038
456,7687
457,7761
458,7710
459,7693
460,7681
461,7699
462,7675
463,7680
464,7693
465,7695
466,7687
467,7721
468,7731
469,7705
470,7699
471,7675
472,5890
473,1032
474,1030
475,176
476,1034
477,7676
478,7656
479,7684
480,7726
481,7950
482,8013
483,7659
484,7772
485,7723
486,7742
487,7735
488,7784
489,7693
490,7700
491,7706
492,7739
493,7703
494,7732
495,7723
496,7709
497,7768
498,7720
499,7732
500,7720
501,7818
502,7681
503,7678
504,7643
505,7658
506,7660
507,7658
508,7653
509,7657
510,7606
511,7630
512,7697
513,7646
514,7678
515,7617
516,7653
517,7656
518,7658
519,7699
520,7656
521,7704
522,7686
523,7735
524,7770
525,7645
526,7659
527,7644
528,7675
529,7683
530,7631
531,7682
532,7670
533,7683
534,7683
535,7673
536,7598
537,7605
538,7679
539,7722
540,7606
541,7658
542,1147
543,7630
544,7655
545,7676
546,7615
547,7642
548,7628
549,7624
550,7646
551,7713
552,7694
553,7661
554,7668
555,7663
556,7744
557,7672
558,7689
559,7699
560,7688
561,7677
562,7713
563,7658
564,7991
565,7631
566,1192
567,7684
568,7684
569,7679
570,7705
571,7683
572,7722
573,1050
574,1043
575,1043
576,150
577,177
578,1032
579,182
580,1027
581,1026
582,7632
583,7703
584,1034
585,1043
586,7681
587,7730
588,7687
589,7760
590,7630
591,7677
592,7702
593,7694
594,7715
595,7648
596,7696
597,1040
598,1042
599,1034
600,7683
601,7649
602,7666
603,7680
604,7714
605,7712
606,7685
607,7708
608,7642
609,7680
610,7641
611,7736
612,7678
613,7753
614,7673
615,7737
616,7696
617,7681
618,7678
619,7682
620,7642
621,7717
622,7667
623,7670
624,7694
625,7679
626,1026
627,1031
628,1026
629,1028
630,1042
631,177
632,1027
633,1031
634,1045
635,7605
636,7870
637,7689
638,7650
639,7705
640,7667
641,7635
642,7673
643,7709
644,7689
645,7760
646,7695
647,7696
648,7699
649,7645
650,7707
651,7654
652,7669
653,7642
654,7638
655,7563
656,7606
657,7597
658,7655
659,7653
660,7645
661,7677
662,7698
663,7668
664,7651
665,7681
666,7656
667,7649
668,7652
669,7654
670,7697
671,7651
672,7680
673,7643
674,7612
675,7662
676,7663
677,7642
678,1076
679,1040
680,1041
681,1038
682,1027
683,7689
684,7591
685,7623
686,7620
687,7699
688,7653
689,7649
690,7627
691,7662
692,7661
693,7692
694,7681
695,7677
696,7655
697,7696
698,7723
699,7680
700,7718
701,1047
702,1022
703,1042
704,1038
705,1035
706,7674
707,7695
708,7703
709,7645
710,7734
711,7726
712,7638
713,1836
714,7694
715,7670
716,7689
717,7660
718,7680
719,7695
720,7711
721,7624
722,7673
723,7631
724,7700
725,7642
726,7626
727,7666
728,7661
729,7657
730,7648
731,7687
732,7650
733,7649
734,7653
735,7656
736,7636
737,7657
738,7658
739,7662
740,7674
741,7616
742,7628
743,7595
744,7654
745,7668
746,7662
747,7662
748,7984
749,9762
750,7686
751,7634
752,7645
753,7785
754,1253
755,7747
756,7664
757,7704
758,7711
759,7744
760,7656
761,7649
762,7685
763,7686
764,7695
765,7686
766,7686
767,7677
768,7673
769,7630
770,7605
771,7697
772,1066
773,1041
774,1028
775,1026
776,1028
777,1008
778,1022
779,1026
780,1026
781,1034
782,1031
783,1028
784,1030
785,1029
786,1029
787,1027
788,1029
789,7670
790,7651
791,7699
792,7686
793,7706
794,7707
795,7704
796,7720
797,7732
798,7703
799,7690
800,7690
801,7743
802,7711
803,7699
804,7726
805,7651
806,7684
807,7636
808,7757
809,7699
810,7709
811,7696
812,7693
813,7747
814,7726
815,7661
816,7690
817,7683
818,7665
819,7750
820,7738
821,7726
822,7643
823,7641
824,7680
825,7652
826,7672
827,7680
828,7731
829,7665
830,7711
831,7684
832,7725
833,7657
834,7611
