id,mintime
367,17751
368,17829
369,17873
370,17741
371,17712
372,17793
373,17639
374,17850
375,17875
376,17942
377,17204
378,17161
379,17158
380,17191
381,17175
382,25512
383,24221
384,24163
385,24050
386,24071
387,24135
388,24108
389,24036
390,24035
391,24164
392,17045
393,17081
394,17002
395,17135
396,17077
397,17050
398,17024
399,17033
400,17187
401,17047
402,17035
403,17029
404,17131
405,17167
406,17110
407,16996
408,17111
409,17066
410,17181
411,25432
412,25530
413,25625
414,24085
415,24148
416,17573
417,17567
418,17267
419,17349
420,17255
421,17773
422,17747
423,17718
424,17285
425,16988
426,17273
427,17169
428,17259
429,17177
430,17340
431,17270
432,17235
433,17128
434,17175
435,17101
436,17038
437,17101
438,17164
439,17209
440,16995
441,17014
442,17066
443,17098
444,17178
445,17216
446,17200
447,17298
448,17320
449,17095
450,17319
451,17307
452,17413
453,17712
454,17585
455,17096
456,17008
457,17005
458,17000
459,17206
460,17299
461,17161
462,17011
463,17154
464,17244
465,17235
466,17216
467,17224
468,17253
469,17211
470,17078
471,17040
472,17113
473,17094
474,16943
475,17695
476,17385
477,17201
478,16874
479,17142
480,17087
481,17152
482,16994
483,17090
484,17080
485,16976
486,17194
487,17143
488,17202
489,16905
490,17063
491,17054
492,16954
493,16798
494,16980
495,16960
496,17026
497,16994
498,17090
499,17092
500,17281
501,17093
502,17180
503,17174
504,17113
505,17113
506,17044
507,17065
508,17114
509,17070
510,16992
511,16917
512,17020
513,17024
514,17056
515,17090
516,17076
517,17209
518,17702
519,17185
520,17215
521,17234
522,17153
523,17567
524,17601
525,17670
526,17276
527,17173
528,17115
529,17043
530,17072
531,17059
532,17113
533,17134
534,17096
535,17024
536,16953
537,16971
538,17033
539,17020
540,16963
541,17180
542,17194
543,17042
544,16959
545,16994
546,16979
547,16976
548,16984
549,16992
550,16922
551,16943
552,16981
553,16875
554,16963
555,16859
556,16982
557,16908
558,16977
559,16894
560,16928
561,16934
562,17015
563,17026
564,16954
565,16952
566,16976
567,16887
568,17024
569,17008
570,17011
571,17000
572,17064
573,16923
574,16871
575,16900
576,16887
577,16953
578,16982
579,16967
580,17009
581,17086
582,17775
583,17049
584,17062
585,17050
586,17014
587,16992
588,17065
589,16944
590,16925
591,16944
592,16933
593,16851
594,16955
595,16935
596,16944
597,16884
598,16912
599,16892
600,16977
601,16875
602,16976
603,16970
604,16975
605,17015
606,16963
607,16976
608,16934
609,17014
610,17001
611,16972
612,16928
613,16992
614,16921
615,16990
616,16970
617,16924
618,17013
619,16948
620,16977
621,16966
622,16966
623,16983
624,16973
625,16884
626,17007
627,18370
628,17639
629,17663
630,17808
631,17647
632,17675
633,17764
634,17456
635,17287
636,17819
637,17581
638,17598
639,17402
640,17115
641,17098
642,16901
643,17104
644,17035
645,16985
646,16984
647,16949
648,16926
649,17037
650,17092
651,17105
652,17002
653,17067
654,17114
655,17055
656,17052
657,16945
658,16984
659,16911
660,16947
661,17165
662,16972
663,16979
664,16975
665,16958
666,16986
667,16924
668,16971
669,16959
670,16984
671,17031
672,17018
673,17029
674,16895
675,16850
676,16944
677,17217
678,17016
679,16987
680,17180
681,17183
682,17092
683,17043
684,16997
685,16996
686,16950
687,16973
688,17084
689,17139
690,17096
691,17142
692,17148
693,17019
694,17133
695,17138
696,17157
697,17181
698,17042
699,17081
700,17002
701,17088
702,17074
703,17208
704,17149
705,17214
706,17064
707,17301
708,17167
709,17179
710,17237
711,17107
712,17239
713,17243
714,17288
715,17757
716,17933
717,17801
718,17686
719,17268
720,17071
721,17239
722,17096
723,17351
724,17253
725,17838
726,17763
727,17794
728,17201
729,17270
730,17281
731,17307
732,23907
733,23925
734,23895
735,23707
736,23977
737,23874
738,23869
739,23734
740,23793
741,23828
742,23807
743,23825
744,23709
745,23777
746,23680
747,23684
748,23702
749,23800
750,23700
751,23801
752,23831
753,17326
754,17206
755,17172
756,17388
757,17146
758,17182
759,17131
760,17109
761,17114
762,17195
763,17160
764,17124
765,17062
766,17003
767,17247
768,17172
769,17055
770,17152
771,17089
772,17083
773,17097
774,17145
775,17113
776,17068
777,17119
778,17183
779,17168
780,17198
781,17113
782,17128
