id,mintime
622,289
623,290
624,258
625,288
626,258
627,289
628,290
629,290
630,287
631,287
632,288
633,287
634,287
635,287
636,288
637,259
638,255
639,254
640,254
641,254
642,254
643,253
644,254
645,244
646,254
647,254
648,247
649,254
650,254
651,254
652,254
653,254
654,254
655,254
656,254
657,254
658,253
659,254
660,254
661,254
662,253
663,236
664,270
665,263
666,290
667,261
668,290
669,290
670,290
671,289
672,261
673,262
674,266
675,291
676,291
677,290
678,290
679,290
680,290
681,290
682,290
683,291
684,291
685,249
686,261
687,292
688,292
689,291
690,292
691,292
692,292
693,292
694,293
695,291
696,292
697,290
698,291
699,290
700,292
701,291
702,292
703,293
704,292
705,292
706,292
707,293
708,292
709,279
710,280
711,291
712,291
713,292
714,292
715,292
716,291
717,292
718,263
719,291
720,263
721,262
722,292
723,263
724,291
725,292
726,291
727,270
728,291
729,292
730,263
731,292
732,260
733,281
734,280
735,291
736,264
737,290
738,291
739,291
740,291
741,291
742,264
743,290
744,292
745,261
746,292
747,262
748,261
749,261
750,285
751,292
752,262
753,264
754,262
755,292
756,262
757,291
758,256
759,254
760,251
761,249
762,250
763,253
764,248
765,255
766,256
767,255
768,249
769,254
770,247
771,249
772,254
773,250
774,248
775,255
776,254
777,254
778,250
779,254
780,248
781,255
782,248
783,250
784,301
785,260
786,262
787,261
788,254
789,255
790,261
791,261
792,261
793,261
794,262
795,262
796,260
797,261
798,260
799,261
800,261
801,261
802,262
803,262
804,262
805,261
806,262
807,262
808,278
809,257
810,257
811,287
812,287
813,289
814,290
815,290
816,289
817,260
818,290
819,289
820,290
821,291
822,289
823,290
824,290
825,288
826,290
827,290
828,289
829,289
830,290
831,290
832,280
833,263
834,257
835,287
836,287
837,287
838,287
839,287
840,287
841,265
842,286
843,287
844,286
845,287
846,287
847,288
848,287
849,287
850,287
851,287
852,254
853,254
854,286
855,287
856,287
857,281
858,289
859,286
860,286
861,287
862,286
863,286
864,286
865,287
866,286
867,259
868,288
869,287
870,287
871,287
872,286
873,287
874,287
875,287
876,288
877,256
878,279
879,269
880,268
881,269
882,262
883,287
884,257
885,226
886,289
887,286
888,289
889,287
890,289
891,290
892,289
893,287
894,288
895,289
896,288
897,289
898,290
899,287
900,287
901,290
902,270
903,289
904,279
905,290
906,260
907,255
908,260
909,289
910,289
911,260
912,289
913,260
914,258
915,287
916,256
917,290
918,288
919,288
920,266
921,289
922,290
923,288
924,288
925,289
926,288
927,290
928,284
929,258
930,256
931,253
932,259
933,258
934,254
935,257
936,261
937,258
938,258
939,261
940,259
941,262
942,260
943,258
944,260
945,257
946,256
947,260
948,257
949,260
950,259
951,257
952,256
953,255
954,238
955,291
956,291
957,291
958,291
959,290
960,292
961,293
962,292
963,292
964,264
965,291
966,291
967,289
968,261
969,292
970,289
971,262
972,292
973,291
974,292
975,290
976,291
977,261
978,237
979,262
980,260
981,262
982,291
983,291
984,262
985,291
986,291
987,262
988,291
989,291
990,291
991,292
992,261
993,291
994,259
995,263
996,264
997,260
998,264
999,293
1000,291
