id,mintime
688,20960
689,20940
690,20961
691,20960
692,20951
693,20287
694,20321
695,20314
696,20320
697,20294
698,20290
699,20299
700,20301
701,20340
702,20327
703,20279
704,20249
705,20282
706,20277
707,20319
708,20353
709,20324
710,20262
711,20343
712,20288
713,20278
714,20338
715,20317
716,20284
717,20302
718,20292
719,20232
720,20301
721,20287
722,20290
723,20345
724,20282
725,20313
726,20315
727,19953
728,20244
729,20319
730,20304
731,20320
732,20038
733,20036
734,20324
735,20256
736,19683
737,19752
738,20078
739,19989
740,20042
741,20296
742,20301
743,20253
744,20295
745,20285
746,20238
747,20265
748,20325
749,20285
750,20324
751,20071
752,20059
753,20027
754,20046
755,20071
756,20092
757,20060
758,20062
759,20094
760,20054
761,20100
762,20071
763,20039
764,20061
765,20092
766,20026
767,20056
768,20076
769,20089
770,20082
771,20019
772,20037
773,20024
774,20043
775,20092
776,20041
777,20097
778,20066
779,20328
780,20240
781,20327
782,20403
783,20384
784,20414
785,20400
786,20385
787,20320
788,20388
789,20401
790,20394
791,20306
792,20305
793,20331
794,20258
795,20323
796,20313
797,20297
798,20305
799,20298
800,20294
801,20316
802,20340
803,20268
804,20260
805,20332
806,20975
807,21046
808,20387
809,20379
810,20397
811,20429
812,20455
813,20381
814,20509
815,20316
816,20203
817,20501
818,20969
819,21103
820,21009
821,21004
822,20996
823,21007
824,21019
825,21008
826,20961
827,21009
828,21026
829,20988
830,20983
831,21015
832,21022
833,20965
834,21020
835,21006
836,20896
837,20995
838,21030
839,21052
840,21051
841,21007
842,21056
843,21036
844,21037
845,20406
846,20383
847,20382
848,20409
849,20370
850,20361
851,20407
852,20936
853,20895
854,20335
855,20265
856,20344
857,20302
858,20346
859,20342
860,20344
861,20304
862,20289
863,20348
864,20337
865,20364
866,20309
867,20313
868,20979
869,21051
870,20483
871,20383
872,20415
873,20397
874,20407
875,20391
876,20341
877,20405
878,20317
879,20415
880,20328
881,20413
882,20403
883,20427
884,20365
885,20353
886,20382
887,20399
888,20365
889,20383
890,20423
891,20415
892,20442
893,20407
894,20429
895,20478
896,20499
897,20475
898,20583
899,21028
900,21013
901,20635
902,20670
903,21001
904,21026
905,21004
906,20965
907,21072
908,21007
909,20980
910,20976
911,21021
912,21004
913,20978
914,20960
915,21001
916,21010
917,20991
918,21011
919,21073
920,21061
921,21069
922,20418
923,20377
924,20329
925,20373
926,20425
927,20371
928,20361
929,20400
930,20446
931,20435
932,20449
933,20428
934,20435
935,20378
936,20418
937,20318
938,20407
939,20367
940,20436
941,20339
942,20473
943,20414
944,20374
945,20354
946,20332
947,20327
948,20425
949,20384
950,20435
951,20355
952,20372
953,20336
954,20422
955,20420
956,20415
957,20386
958,20358
959,20464
960,20390
961,20407
962,20426
963,20385
964,20417
965,20456
966,20928
967,20875
968,20324
969,20335
970,20288
971,20292
972,20285
973,20304
974,20315
975,20308
976,20283
977,20304
978,20297
979,20332
980,20315
981,20293
982,20091
983,20135
984,20304
985,20369
986,20281
987,20307
988,20247
989,20328
990,20316
991,20304
992,20282
993,20283
994,20180
995,20277
996,20276
997,20335
998,20342
999,20238
1000,20267
