id,mintime
1,455
2,1638
3,44
4,7083
5,6856
6,6861
7,6892
8,1088
9,145
10,1070
11,1037
12,42
13,6308
14,6097
15,6085
16,6262
17,5031
18,6070
19,6072
20,6055
21,6287
22,40
23,1064
24,6149
25,137
26,1399
27,1395
28,1400
29,1390
30,1389
31,1386
32,1011
33,1394
34,1385
35,1420
36,1359
37,1360
38,1033
39,5839
40,6067
41,1038
42,992
43,141
44,40
45,1382
46,1375
47,1346
48,1384
49,1155
50,6245
51,6218
52,6008
53,5866
54,1019
55,1077
56,6184
57,5960
58,6097
59,6000
60,6058
61,6213
62,6114
63,6075
64,5851
65,1029
66,6102
67,6259
68,6264
69,6104
70,6260
71,5991
72,5957
73,6148
74,1054
75,6102
76,42
77,1376
78,1393
79,139
80,1033
81,6284
82,40
83,1056
84,5866
85,6219
86,6073
87,6079
88,6107
89,6084
90,6121
91,134
92,1386
93,1389
94,1400
95,1388
96,1052
97,6194
98,4997
99,1026
100,6129
